Time,Ground Speed,Steering Angle,Throttle Pos,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,CG Accel Vertical,Chassis Yaw Rate,ABS Active,TC Active,Tire Slip Angle FL,Tire Slip Angle FR,Tire Slip Angle RL,Tire Slip Angle RR
148.75,68.62,-19.5,100.0,0.0,0.224,0.39,0.004,-15.98,0.0,0.0,0.34,0.1,1.03,1.34
148.8,69.17,-12.5,100.0,0.0,0.254,0.413,0.0144,-13.02,0.0,0.0,0.35,0.18,1.19,1.41
148.85,69.98,-2.7,100.0,0.0,0.236,0.441,0.0506,-8.54,0.0,0.0,0.16,0.11,1.15,1.3
148.9,70.83,3.1,100.0,0.0,0.176,0.455,0.0988,-4.39,0.0,0.0,0.04,0.07,0.91,0.99
148.95,71.8,3.5,100.0,0.0,0.117,0.468,0.0705,-1.27,0.0,0.0,0.07,0.09,0.56,0.62
149.0,72.4,3.1,100.0,0.0,0.086,0.476,0.0275,-0.3,0.0,0.0,0.09,0.11,0.37,0.44
149.05,73.33,2.5,100.0,0.0,0.048,0.498,0.0078,0.41,0.0,0.0,0.05,0.08,0.17,0.26
149.1,74.29,1.2,100.0,0.0,0.031,0.506,0.0233,0.59,0.0,0.0,0.05,0.1,0.04,0.15
149.15,74.99,0.6,100.0,0.0,0.02,0.513,0.0113,0.52,0.0,0.0,0.04,0.09,-0.0,0.11
149.2,76.03,-0.7,100.0,0.0,0.019,0.527,-0.01,0.3,0.0,0.0,0.05,0.12,-0.04,0.08
149.25,77.06,-4.3,100.0,0.0,0.035,0.54,0.0053,-0.14,0.0,0.0,0.15,0.25,-0.07,0.07
149.3,77.8,-8.3,100.0,0.0,0.077,0.545,0.0063,-0.95,0.0,0.0,0.36,0.48,-0.06,0.06
149.35,78.85,-16.2,100.0,0.0,0.14,0.551,0.0016,-2.89,0.0,0.0,0.65,0.81,-0.01,0.1
149.4,79.96,-21.1,100.0,0.0,0.195,0.555,-0.0077,-5.49,0.0,0.0,0.84,1.02,0.15,0.26
149.45,81.09,-25.3,100.0,0.0,0.259,0.56,-0.0123,-8.08,0.0,0.0,1.03,1.23,0.39,0.5
149.5,81.8,-26.4,100.0,0.0,0.299,0.563,-0.013,-9.6,0.0,0.0,1.14,1.35,0.56,0.66
149.55,82.94,-26.9,100.0,0.0,0.349,0.568,-0.0132,-11.57,0.0,0.0,1.22,1.45,0.84,0.94
149.6,84.08,-23.1,100.0,0.0,0.375,0.575,-0.0131,-12.73,0.0,0.0,1.15,1.39,1.1,1.21
149.65,84.87,-20.6,100.0,0.0,0.382,0.581,-0.0125,-12.88,0.0,0.0,1.05,1.31,1.26,1.37
149.7,86.05,-11.1,100.0,0.0,0.354,0.591,-0.0126,-11.98,0.0,0.0,0.73,1.01,1.43,1.55
149.75,86.79,-3.6,100.0,0.0,0.317,0.597,-0.0143,-10.71,0.0,0.0,0.42,0.72,1.48,1.6
149.8,88.05,6.5,100.0,0.0,0.246,0.604,-0.0174,-7.25,0.0,0.0,0.07,0.37,1.42,1.55
149.85,88.88,9.3,100.0,0.0,0.204,0.606,-0.017,-4.52,0.0,0.0,-0.07,0.24,1.29,1.41
149.9,90.04,11.2,100.0,0.0,0.156,0.61,-0.0132,-0.98,0.0,0.0,-0.12,0.19,0.98,1.1
149.95,91.26,9.9,100.0,0.0,0.109,0.614,-0.006,1.61,0.0,0.0,-0.1,0.22,0.6,0.72
150.0,92.17,7.8,100.0,0.0,0.071,0.616,-0.0011,2.7,0.0,0.0,-0.1,0.22,0.34,0.46
150.05,93.35,6.0,100.0,0.0,0.026,0.617,0.0001,3.27,0.0,0.0,-0.13,0.19,0.08,0.19
150.1,94.59,4.8,100.0,0.0,-0.017,0.618,-0.0038,3.29,0.0,0.0,-0.21,0.12,-0.11,0.0
150.15,95.51,4.5,100.0,0.0,-0.046,0.619,-0.0069,3.18,0.0,0.0,-0.29,0.04,-0.21,-0.1
150.2,96.69,4.0,100.0,0.0,-0.072,0.62,-0.0099,3.09,0.0,0.0,-0.36,-0.03,-0.3,-0.2
150.25,97.94,2.6,100.0,0.0,-0.087,0.622,-0.0099,2.93,0.0,0.0,-0.38,-0.05,-0.38,-0.27
150.3,98.79,1.1,100.0,0.0,-0.081,0.624,-0.009,2.66,0.0,0.0,-0.32,0.02,-0.41,-0.3
150.35,100.05,-2.5,100.0,0.0,-0.06,0.625,-0.0088,1.84,0.0,0.0,-0.2,0.15,-0.43,-0.32
150.4,101.31,-5.2,100.0,0.0,-0.03,0.626,-0.0103,0.54,0.0,0.0,-0.08,0.27,-0.38,-0.27
150.45,102.1,-6.0,100.0,0.0,-0.014,0.627,-0.0103,-0.36,0.0,0.0,-0.04,0.31,-0.32,-0.21
150.5,103.36,-6.4,100.0,0.0,0.013,0.627,-0.0084,-1.64,0.0,0.0,0.0,0.36,-0.18,-0.08
150.55,104.23,-6.4,100.0,0.0,0.032,0.628,-0.0071,-2.3,0.0,0.0,0.03,0.39,-0.08,0.02
150.6,105.42,-6.4,100.0,0.0,0.063,0.628,-0.0065,-2.99,0.0,0.0,0.08,0.44,0.05,0.15
150.65,106.69,-6.4,100.0,0.0,0.074,0.665,-0.1896,-3.44,0.0,0.0,0.27,0.42,0.19,0.3
150.7,107.55,-6.3,100.0,0.0,0.117,0.642,-0.0041,-3.67,0.0,0.0,0.18,0.6,0.25,0.36
150.75,108.79,-5.8,89.46,0.0,0.117,0.519,-0.1006,-4.0,0.0,0.0,0.23,0.6,0.39,0.41
150.8,109.52,-4.7,13.09,0.0,0.169,-0.085,-0.0103,-3.98,0.0,0.0,0.24,0.58,0.41,0.53
150.85,110.12,-4.0,0.0,0.0,0.144,0.531,-0.0265,-4.0,0.0,0.0,0.24,0.51,0.44,0.57
150.9,110.06,-3.7,0.0,0.0,0.172,-0.079,-0.0357,-3.61,0.0,0.0,0.37,0.46,0.47,0.61
150.95,109.9,-3.5,0.0,0.0,0.185,-0.083,-0.0179,-3.58,0.0,0.0,0.51,0.38,0.48,0.66
151.0,109.79,-3.3,0.0,0.0,0.187,-0.085,0.0034,-3.62,0.0,0.0,0.57,0.31,0.48,0.68
151.05,109.63,-1.9,0.0,0.0,0.181,-0.086,0.0393,-3.57,0.0,0.0,0.59,0.19,0.47,0.71
151.1,109.46,-0.3,0.0,0.0,0.161,-0.086,0.0565,-3.15,0.0,0.0,0.54,0.08,0.45,0.72
151.15,109.29,1.7,0.0,0.0,0.133,-0.084,0.0414,-2.29,0.0,0.0,0.44,-0.02,0.41,0.69
151.2,109.18,2.3,0.0,0.0,0.119,-0.082,0.019,-1.6,0.0,0.0,0.4,-0.04,0.37,0.65
151.25,109.03,3.1,0.0,0.0,0.093,-0.079,-0.0111,-0.57,0.0,0.0,0.33,-0.08,0.27,0.56
151.3,108.88,3.1,0.0,0.0,0.069,-0.077,-0.0232,0.27,0.0,0.0,0.28,-0.09,0.16,0.44
151.35,108.73,3.1,0.0,0.0,0.038,-0.077,-0.0204,0.88,0.0,0.0,0.21,-0.13,0.05,0.32
151.4,108.63,3.1,0.0,0.0,0.018,-0.077,-0.015,1.2,0.0,0.0,0.17,-0.16,-0.02,0.25
151.45,108.5,3.0,0.0,0.0,-0.006,-0.077,-0.0078,1.54,0.0,0.0,0.12,-0.21,-0.11,0.16
151.5,108.35,3.0,0.0,0.0,-0.03,-0.077,-0.0028,1.77,0.0,0.0,0.07,-0.26,-0.19,0.08
151.55,108.2,2.7,0.0,0.0,-0.048,-0.077,0.0007,1.93,0.0,0.0,0.04,-0.3,-0.26,0.01
151.6,108.05,2.5,0.0,0.0,-0.064,-0.077,0.0031,2.0,0.0,0.0,0.01,-0.34,-0.31,-0.04
151.65,107.95,2.5,0.0,0.0,-0.073,-0.078,0.0043,2.02,0.0,0.0,-0.0,-0.36,-0.34,-0.07
151.7,107.8,2.3,0.0,0.0,-0.083,-0.078,0.0038,2.04,0.0,0.0,-0.02,-0.38,-0.38,-0.11
151.75,107.66,1.8,0.0,0.0,-0.086,-0.078,0.0025,1.99,0.0,0.0,-0.02,-0.37,-0.4,-0.13
151.8,107.51,1.2,0.0,0.0,-0.085,-0.077,-0.0002,1.84,0.0,0.0,-0.01,-0.36,-0.41,-0.14
151.85,107.36,0.6,0.0,0.0,-0.079,-0.077,-0.0021,1.58,0.0,0.0,0.02,-0.34,-0.41,-0.14
151.9,107.26,0.2,0.0,0.0,-0.075,-0.077,-0.0029,1.36,0.0,0.0,0.03,-0.32,-0.41,-0.13
151.95,107.11,-0.0,0.0,0.0,-0.068,-0.077,-0.003,1.04,0.0,0.0,0.04,-0.31,-0.38,-0.11
152.0,106.97,-0.0,0.0,0.0,-0.062,-0.076,-0.0025,0.77,0.0,0.0,0.05,-0.3,-0.35,-0.08
152.05,106.84,-0.0,0.0,0.0,-0.055,-0.076,-0.0013,0.58,0.0,0.0,0.06,-0.29,-0.32,-0.04
152.1,106.7,-0.0,0.0,0.0,-0.047,-0.076,-0.0007,0.44,0.0,0.0,0.07,-0.27,-0.29,-0.02
152.15,106.56,-0.0,0.0,0.0,-0.039,-0.076,-0.0004,0.34,0.0,0.0,0.09,-0.26,-0.27,0.01
152.2,106.42,-0.0,0.0,0.0,-0.033,-0.076,-0.0002,0.26,0.0,0.0,0.1,-0.25,-0.24,0.03
152.25,106.29,-0.0,0.0,0.0,-0.026,-0.076,-0.0001,0.2,0.0,0.0,0.12,-0.24,-0.22,0.05
152.3,106.15,-0.0,0.0,0.0,-0.022,-0.075,0.0,0.16,0.0,0.0,0.13,-0.22,-0.21,0.07
152.35,106.03,-0.0,0.0,0.0,-0.018,-0.074,-0.0008,0.12,0.0,0.0,0.14,-0.21,-0.19,0.08
152.4,105.89,-0.0,0.0,0.0,-0.014,-0.075,0.0004,0.09,0.0,0.0,0.15,-0.21,-0.18,0.09
152.45,105.77,-0.0,0.0,0.0,-0.011,-0.075,-0.001,0.07,0.0,0.0,0.15,-0.2,-0.17,0.1
152.5,105.64,-0.0,0.0,0.0,-0.009,-0.075,0.0,0.05,0.0,0.0,0.16,-0.2,-0.17,0.11
152.55,105.52,-0.0,0.0,0.0,-0.007,-0.075,-0.0002,0.04,0.0,0.0,0.16,-0.19,-0.16,0.11
152.6,105.35,-0.0,0.0,0.0,-0.005,-0.075,-0.0003,0.02,0.0,0.0,0.16,-0.19,-0.16,0.12
152.65,105.24,-0.0,0.0,0.0,-0.004,-0.075,-0.0004,0.02,0.0,0.0,0.17,-0.18,-0.15,0.12
152.7,105.11,-0.0,0.0,0.0,-0.003,-0.075,-0.0008,0.0,0.0,0.0,0.17,-0.18,-0.15,0.13
152.75,104.99,-0.0,0.0,0.0,-0.002,-0.074,-0.0007,0.0,0.0,0.0,0.17,-0.18,-0.15,0.13
152.8,104.83,-0.0,0.0,0.0,-0.002,-0.074,-0.0006,-0.0,0.0,0.0,0.17,-0.18,-0.14,0.13
152.85,104.7,-0.0,0.0,0.0,-0.001,-0.074,-0.0005,-0.01,0.0,0.0,0.17,-0.18,-0.14,0.13
152.9,104.58,-0.0,0.0,0.0,-0.001,-0.074,-0.0004,-0.02,0.0,0.0,0.17,-0.18,-0.14,0.13
152.95,104.45,-0.0,0.0,0.0,0.0,-0.074,-0.0004,-0.02,0.0,0.0,0.17,-0.17,-0.14,0.14
153.0,104.33,-0.0,0.0,0.0,0.0,-0.074,-0.0006,-0.02,0.0,0.0,0.17,-0.17,-0.14,0.14
153.05,104.2,-0.0,0.0,0.0,0.0,-0.074,-0.0004,-0.02,0.0,0.0,0.18,-0.17,-0.14,0.14
153.1,104.07,-0.0,0.0,0.0,0.0,-0.074,-0.0001,-0.03,0.0,0.0,0.18,-0.17,-0.14,0.14
153.15,103.93,-0.0,0.0,0.0,0.001,-0.074,-0.0003,-0.03,0.0,0.0,0.18,-0.17,-0.14,0.14
153.2,103.79,-0.0,0.0,0.0,0.001,-0.073,-0.0004,-0.03,0.0,0.0,0.18,-0.17,-0.14,0.14
153.25,103.65,-0.0,0.0,0.0,0.001,-0.073,-0.0005,-0.03,0.0,0.0,0.18,-0.17,-0.14,0.14
153.3,103.58,-0.0,37.3,0.0,0.002,-0.037,0.0002,-0.03,0.0,0.0,0.18,-0.17,-0.14,0.14
153.35,103.64,-0.0,87.89,0.0,0.002,0.108,0.0016,-0.03,0.0,0.0,0.17,-0.17,-0.14,0.14
153.4,103.97,-0.0,100.0,0.0,0.002,0.201,-0.001,-0.04,0.0,0.0,0.16,-0.16,-0.14,0.14
153.45,104.41,-0.0,100.0,0.0,0.002,0.233,-0.0026,-0.04,0.0,0.0,0.14,-0.14,-0.13,0.13
153.5,104.72,-0.0,100.0,0.0,0.002,0.251,-0.0009,-0.04,0.0,0.0,0.12,-0.12,-0.12,0.12
153.55,105.22,-0.0,100.0,0.0,0.002,0.275,0.0029,-0.04,0.0,0.0,0.1,-0.1,-0.1,0.11
153.6,105.8,-0.0,100.0,0.0,0.002,0.297,0.0056,-0.04,0.0,0.0,0.08,-0.07,-0.09,0.1
153.65,106.38,-0.0,100.0,0.0,0.002,0.317,0.0054,-0.05,0.0,0.0,0.06,-0.06,-0.08,0.09
153.7,106.93,-0.0,100.0,0.0,0.002,0.332,0.0034,-0.05,0.0,0.0,0.05,-0.04,-0.08,0.09
153.75,107.36,-0.0,100.0,0.0,0.002,0.343,0.0012,-0.05,0.0,0.0,0.04,-0.04,-0.08,0.09
153.8,108.07,-0.0,100.0,0.0,0.002,0.358,-0.0028,-0.05,0.0,0.0,0.03,-0.03,-0.07,0.09
153.85,108.8,1.0,100.0,0.0,0.0,0.372,-0.0055,-0.07,0.0,0.0,0.0,-0.04,-0.07,0.09
153.9,109.28,7.4,100.0,0.0,-0.058,0.38,-0.0062,0.31,0.0,0.0,-0.28,-0.32,-0.07,0.1
153.95,110.1,17.5,100.0,0.0,-0.17,0.387,-0.0097,2.79,0.0,0.0,-0.87,-0.9,-0.1,0.06
154.0,110.84,21.2,100.0,0.0,-0.231,0.393,-0.0128,6.32,0.0,0.0,-1.09,-1.11,-0.29,-0.13
154.05,111.39,21.3,100.0,0.0,-0.263,0.401,-0.0092,8.72,0.0,0.0,-1.12,-1.14,-0.53,-0.37
154.1,112.2,18.7,100.0,0.0,-0.323,0.409,0.0002,11.49,0.0,0.0,-1.16,-1.17,-0.95,-0.8
154.15,112.98,9.6,100.0,0.0,-0.319,0.418,0.0051,12.62,0.0,0.0,-0.84,-0.84,-1.37,-1.23
154.2,113.56,-3.8,100.0,0.0,-0.247,0.426,0.0037,11.89,0.0,0.0,-0.3,-0.27,-1.64,-1.5
154.25,114.36,-24.7,100.0,0.0,-0.065,0.423,-0.0088,6.98,0.0,0.0,0.64,0.67,-1.86,-1.71
154.3,115.21,-37.1,100.0,0.0,0.017,0.422,-0.0249,-0.89,0.0,0.0,1.03,1.04,-1.67,-1.51
154.35,115.75,-38.7,100.0,0.0,0.051,0.432,-0.0218,-5.84,0.0,0.0,1.06,1.06,-1.31,-1.15
154.4,116.64,-38.1,100.0,0.0,0.159,0.445,0.0021,-12.59,0.0,0.0,1.21,1.21,-0.51,-0.36
154.45,117.54,-35.1,100.0,0.0,0.31,0.439,0.0121,-17.6,0.0,0.0,1.46,1.46,0.38,0.52
154.5,118.14,-30.9,100.0,0.0,0.393,0.434,0.0065,-19.95,0.0,0.0,1.53,1.54,0.98,1.1
154.55,119.0,-23.4,100.0,0.0,0.49,0.431,-0.0062,-22.01,0.0,0.0,1.65,1.66,1.83,1.94
154.6,119.8,-13.1,100.0,0.0,0.538,0.434,-0.0127,-22.73,0.0,0.0,1.61,1.63,2.61,2.71
154.65,120.38,-5.3,100.0,0.0,0.571,0.436,-0.0134,-22.63,0.0,0.0,1.7,1.72,3.13,3.23
154.7,121.2,5.7,100.0,0.0,0.579,0.438,-0.0158,-21.85,0.0,0.0,1.52,1.57,3.82,3.92
154.75,122.01,14.5,100.0,0.0,0.587,0.437,-0.021,-20.55,0.0,0.0,1.54,1.59,4.39,4.5
154.8,122.56,19.8,100.0,0.0,0.597,0.437,-0.024,-19.63,0.0,0.0,1.6,1.66,4.72,4.84
154.85,123.4,24.1,100.0,0.0,0.61,0.44,-0.0225,-18.41,0.0,0.0,1.75,1.8,5.17,5.28
154.9,123.89,30.1,100.0,0.0,0.611,0.441,-0.0213,-17.9,0.0,0.0,1.74,1.8,5.41,5.52
154.95,124.64,42.6,100.0,0.0,0.558,0.444,-0.0178,-16.76,0.0,0.0,1.33,1.41,5.75,5.87
155.0,125.47,54.2,100.0,0.0,0.49,0.445,-0.0169,-14.15,0.0,0.0,0.9,0.97,6.04,6.17
155.05,125.97,59.9,100.0,0.0,0.461,0.442,-0.0171,-11.94,0.0,0.0,0.77,0.83,6.13,6.25
155.1,126.73,67.9,100.0,0.0,0.402,0.445,-0.0144,-8.17,0.0,0.0,0.45,0.5,6.09,6.22
155.15,127.55,76.3,100.0,0.0,0.315,0.45,-0.0073,-2.85,0.0,0.0,0.05,0.09,5.79,5.95
155.2,128.36,78.3,92.97,0.0,0.244,0.455,-0.0034,3.61,0.0,0.0,-0.22,-0.18,5.22,5.39
155.25,128.95,75.2,89.84,0.0,0.228,0.46,-0.0023,8.73,0.0,0.0,-0.28,-0.23,4.58,4.76
155.3,129.81,64.4,90.62,0.0,0.228,0.473,0.0005,15.57,0.0,0.0,-0.22,-0.14,3.37,3.56
155.35,130.76,50.8,98.83,0.0,0.148,0.498,0.0033,21.55,0.0,0.0,-0.24,-0.14,1.86,2.04
155.4,131.34,47.2,100.0,0.0,0.016,0.501,0.0012,24.07,0.0,0.0,-0.56,-0.46,0.98,1.15
155.45,132.37,42.6,100.0,0.0,-0.289,0.468,-0.0146,28.1,0.0,0.0,-1.39,-1.31,-0.52,-0.4
155.5,133.28,33.4,100.0,0.0,-0.486,0.444,-0.0278,30.92,0.0,0.0,-1.83,-1.8,-1.9,-1.82
155.55,133.87,18.4,100.0,0.0,-0.557,0.44,-0.0198,31.94,0.0,0.0,-1.84,-1.81,-2.86,-2.8
155.6,134.65,6.2,100.0,0.0,-0.635,0.435,0.0037,31.89,0.0,0.0,-1.95,-1.94,-4.16,-4.09
155.65,135.42,-13.5,100.0,0.0,-0.67,0.416,0.0088,31.16,0.0,0.0,-1.95,-1.92,-5.39,-5.34
155.7,135.91,-34.8,100.0,0.0,-0.629,0.399,-0.0024,30.31,0.0,0.0,-1.55,-1.49,-6.16,-6.12
155.75,136.55,-65.6,100.0,0.0,-0.443,0.382,-0.0252,26.77,0.0,0.0,-0.46,-0.47,-7.13,-7.09
155.8,137.21,-76.4,100.0,0.0,-0.436,0.376,-0.0341,20.89,0.0,0.0,-0.53,-0.63,-7.87,-7.81
155.85,137.65,-78.2,100.0,0.0,-0.498,0.387,-0.0278,17.71,0.0,0.0,-0.88,-0.99,-8.15,-8.08
155.9,138.27,-79.1,100.0,0.0,-0.545,0.405,-0.0597,14.48,0.0,0.0,-1.27,-1.35,-8.37,-8.27
155.95,138.88,-78.6,100.0,0.0,-0.557,0.384,-0.072,12.3,0.0,0.0,-1.59,-1.58,-8.5,-8.4
156.0,139.26,-76.3,100.0,0.0,-0.551,0.39,-0.1183,11.62,0.0,0.0,-1.89,-1.84,-8.61,-8.49
156.05,139.89,-70.5,100.0,0.0,-0.613,0.406,-0.1248,10.89,0.0,0.0,-2.57,-2.36,-8.74,-8.59
156.1,140.36,-57.8,32.53,0.0,-0.659,0.317,-0.1866,11.94,0.0,0.0,-3.42,-3.15,-8.85,-8.71
156.15,140.6,-52.4,0.0,0.0,-0.813,0.135,-0.1928,11.41,0.0,0.0,-4.06,-3.72,-8.89,-8.68
156.2,140.4,-62.1,0.0,24.2,-0.78,-0.195,-0.1983,10.41,0.0,0.0,-3.47,-3.17,-8.79,-8.55
156.25,139.28,-79.9,0.0,75.0,-0.561,-0.729,-0.182,6.61,1.0,0.0,-2.33,-2.15,-8.77,-8.41
156.3,138.26,-93.1,0.0,100.0,-0.382,-0.857,-0.1817,3.31,1.0,0.0,-1.51,-1.52,-8.74,-8.34
156.35,136.6,-95.2,0.0,100.0,-0.4,-0.814,-0.2016,1.51,1.0,0.0,-1.15,-1.54,-8.72,-8.22
156.4,134.79,-92.4,0.0,100.0,-0.467,-0.971,-0.0656,1.48,1.0,0.0,-1.13,-1.74,-8.59,-8.0
156.45,132.79,-89.3,0.0,100.0,-0.455,-1.022,-0.053,2.02,1.0,0.0,-1.0,-1.72,-8.33,-7.69
156.5,130.91,-85.1,0.0,100.0,-0.437,-1.004,-0.0796,0.2,1.0,0.0,-1.13,-1.79,-8.02,-7.34
156.55,129.12,-82.6,0.0,100.0,-0.441,-0.944,-0.109,-2.37,1.0,0.0,-1.17,-1.77,-7.6,-6.97
156.6,127.84,-81.4,0.0,100.0,-0.422,-0.938,-0.134,-4.89,1.0,0.0,-1.16,-1.71,-7.26,-6.62
156.65,125.96,-78.3,0.0,100.0,-0.438,-1.006,-0.0783,-8.66,1.0,0.0,-0.93,-1.41,-6.46,-5.85
156.7,124.08,-76.7,0.0,100.0,-0.357,-1.046,-0.0641,-11.98,1.0,0.0,-0.42,-0.87,-5.47,-4.91
156.75,122.07,-76.4,0.0,100.0,-0.238,-0.986,-0.0868,-16.22,1.0,0.0,0.28,-0.17,-4.35,-3.77
156.8,120.01,-76.3,0.0,100.0,-0.069,-1.071,-0.0981,-20.8,1.0,0.0,1.13,0.66,-3.07,-2.49
156.85,118.15,-75.0,0.0,100.0,0.02,-1.074,-0.1187,-25.01,1.0,0.0,1.94,1.42,-1.84,-1.23
156.9,116.79,-71.1,0.0,100.0,0.222,-1.016,-0.104,-26.89,1.0,0.0,2.45,1.87,-0.94,-0.29
156.95,114.84,-62.4,0.0,100.0,0.252,-1.038,-0.1334,-28.88,1.0,0.0,3.01,2.4,0.52,1.12
157.0,113.07,-50.2,0.0,100.0,0.33,-1.024,-0.1189,-30.23,1.0,0.0,3.39,2.77,1.86,2.42
157.05,111.2,-33.4,0.0,96.48,0.48,-1.034,-0.0369,-30.45,1.0,0.0,3.28,2.67,3.11,3.61
157.1,109.32,-18.1,18.65,76.17,0.627,-0.959,-0.0061,-29.54,1.0,0.0,3.24,2.62,4.13,4.55
157.15,107.72,-2.6,67.58,40.08,0.704,-0.681,-0.049,-29.52,1.0,0.0,2.99,2.41,5.06,5.44
157.2,106.77,9.7,88.67,23.01,0.793,-0.255,-0.0589,-28.67,0.0,0.0,2.82,2.27,5.85,6.21
157.25,106.39,25.5,96.88,16.66,0.765,-0.038,-0.0566,-27.29,0.0,0.0,2.55,2.08,6.58,6.89
157.3,106.37,61.2,100.0,8.73,0.545,0.14,-0.0479,-23.2,0.0,0.0,0.85,0.51,7.16,7.45
157.35,106.58,89.3,100.0,0.0,0.367,0.261,-0.032,-17.45,0.0,0.0,-0.01,-0.34,7.4,7.65
157.4,107.03,94.1,100.0,0.0,0.34,0.296,-0.0453,-6.38,0.0,0.0,-0.16,-0.43,7.18,7.41
157.45,107.57,87.6,100.0,0.0,0.432,0.357,-0.0514,3.13,0.0,0.0,0.14,-0.02,6.2,6.43
157.5,107.98,85.6,100.0,0.0,0.411,0.382,-0.0315,9.07,0.0,0.0,-0.04,-0.09,5.27,5.5
157.55,108.61,85.5,100.0,0.0,0.24,0.38,-0.0166,18.04,0.0,0.0,-0.71,-0.64,3.78,4.0
157.6,109.36,81.5,100.0,0.0,0.006,0.385,-0.0158,28.09,0.0,0.0,-1.42,-1.28,1.95,2.16
157.65,110.14,59.9,100.0,0.0,-0.212,0.382,-0.0353,35.21,0.0,0.0,-1.26,-1.11,0.04,0.17
157.7,110.63,45.7,100.0,0.0,-0.321,0.383,-0.0523,36.73,0.0,0.0,-1.07,-0.98,-1.12,-1.04
157.75,111.38,26.0,100.0,0.0,-0.48,0.407,-0.0436,36.33,0.0,0.0,-1.22,-1.23,-2.71,-2.65
157.8,112.17,8.0,100.0,0.0,-0.605,0.415,-0.0087,34.52,0.0,0.0,-1.53,-1.56,-4.14,-4.09
157.85,112.84,-2.7,100.0,0.0,-0.667,0.411,-0.0117,32.77,0.0,0.0,-1.84,-1.9,-5.21,-5.17
157.9,113.34,-16.2,100.0,0.0,-0.669,0.41,-0.0225,31.69,0.0,0.0,-1.85,-1.9,-5.94,-5.89
157.95,114.02,-29.7,100.0,0.0,-0.665,0.415,-0.0292,30.04,0.0,0.0,-1.96,-2.03,-6.83,-6.8
158.0,114.68,-41.8,100.0,0.0,-0.636,0.418,-0.0372,28.88,0.0,0.0,-1.84,-1.91,-7.67,-7.65
158.05,115.38,-64.2,100.0,0.0,-0.574,0.424,-0.0308,26.98,0.0,0.0,-1.39,-1.47,-8.54,-8.52
158.1,115.78,-71.6,81.64,0.0,-0.562,0.429,-0.0286,25.52,0.0,0.0,-1.34,-1.44,-8.98,-8.96
158.15,116.38,-74.3,20.63,0.0,-0.704,0.323,-0.0331,22.66,0.0,0.0,-1.82,-1.93,-9.53,-9.51
158.2,116.51,-74.2,0.0,0.0,-0.817,0.087,-0.0407,18.87,0.0,0.0,-2.26,-2.4,-9.66,-9.6
158.25,116.32,-74.1,0.0,0.0,-0.827,-0.014,-0.0445,15.58,0.0,0.0,-2.51,-2.69,-9.65,-9.54
158.3,116.03,-74.3,0.0,0.0,-0.84,-0.046,-0.0286,13.23,0.0,0.0,-2.63,-2.88,-9.59,-9.42
158.35,115.67,-75.0,0.0,0.0,-0.847,-0.062,-0.0084,11.41,0.0,0.0,-2.6,-2.93,-9.46,-9.24
158.4,115.42,-75.4,0.0,0.0,-0.849,-0.069,-0.0002,10.34,0.0,0.0,-2.51,-2.88,-9.31,-9.06
158.45,115.07,-76.0,0.0,0.0,-0.837,-0.075,0.0064,8.61,0.0,0.0,-2.3,-2.7,-8.99,-8.71
158.5,114.63,-77.0,0.0,0.0,-0.796,-0.082,0.0017,5.68,0.0,0.0,-1.94,-2.34,-8.42,-8.12
158.55,114.39,-77.3,0.0,0.0,-0.768,-0.086,-0.002,3.3,0.0,0.0,-1.71,-2.09,-7.99,-7.68
158.6,114.02,-77.4,0.0,0.0,-0.703,-0.091,-0.002,-1.67,0.0,0.0,-1.27,-1.61,-7.1,-6.77
158.65,113.73,-77.3,0.0,0.0,-0.615,-0.096,-0.0062,-6.98,0.0,0.0,-0.81,-1.1,-6.12,-5.77
158.7,113.46,-76.3,0.0,0.0,-0.483,-0.102,-0.0057,-14.08,0.0,0.0,-0.24,-0.5,-4.82,-4.45
158.75,113.2,-74.3,0.0,0.0,-0.234,-0.11,0.0018,-23.18,0.0,0.0,0.48,0.23,-3.1,-2.75
158.8,112.96,-69.8,0.0,0.0,0.146,-0.111,-0.0108,-33.25,0.0,0.0,1.41,1.1,-0.93,-0.65
158.85,112.85,-68.0,0.0,0.0,0.372,-0.104,-0.0092,-37.03,0.0,0.0,1.92,1.55,0.14,0.37
158.9,112.66,-63.0,0.0,0.0,0.716,-0.106,0.0049,-40.91,0.0,0.0,2.92,2.42,1.93,2.06
158.95,112.44,-57.7,0.0,0.0,0.881,-0.108,0.015,-42.69,0.0,0.0,4.0,3.33,3.52,3.6
159.0,112.11,-51.6,0.0,0.0,1.055,-0.121,0.1194,-42.34,0.0,0.0,5.11,4.45,5.07,5.14
159.05,106.86,-44.5,0.0,0.0,8.622,-2.8,-0.4542,-135.34,0.0,0.0,-1.74,-0.89,8.13,7.39
159.1,103.91,-40.1,0.0,0.0,14.265,-3.465,-0.1456,-75.36,0.0,0.0,0.39,0.0,6.09,5.75
159.15,102.83,-40.8,0.0,0.0,0.722,-0.111,0.7037,-19.23,0.0,0.0,1.86,0.0,0.6,0.0
159.2,102.69,-34.8,0.0,0.0,0.193,-0.054,0.5928,-24.76,0.0,0.0,0.23,0.0,-0.3,0.0
159.25,102.72,-26.7,0.0,0.0,0.061,0.18,-0.2133,-25.35,0.0,0.0,-0.31,-0.35,0.31,0.48
